Applicant_ID,Age,City_Tier,Annual_Income,CIBIL_Score,UPI_Txns_Monthly,Loan_Amount,Loan_Tenure_Months,Default_Status
APP-111699,31,Tier_2,610280,674,36,50000,36,0
APP-111700,41,Tier_1,871073,751,53,50000,36,0
APP-111701,34,Tier_3,444405,681,27,100000,12,0
APP-111702,36,Tier_1,663022,854,56,50000,24,0
APP-111703,39,Tier_3,609702,734,35,500000,12,1
APP-111704,25,Tier_1,860110,791,70,50000,24,0
APP-111705,31,Tier_2,726025,695,54,50000,12,0
APP-111706,44,Tier_3,300000,720,30,50000,12,0
APP-111707,26,Tier_1,1204483,719,78,50000,36,0
APP-111708,28,Tier_1,710520,823,52,100000,24,0
APP-111709,40,Tier_3,402854,734,23,50000,36,0
APP-111710,43,Tier_1,1107217,806,84,50000,36,0
APP-111711,32,Tier_3,424216,646,18,50000,36,0
APP-111712,31,Tier_2,300000,723,29,50000,36,0
APP-111713,32,Tier_1,500274,900,28,50000,36,0
APP-111714,44,Tier_2,410702,842,39,500000,24,0
APP-111715,34,Tier_2,474125,682,36,50000,24,0
APP-111716,33,Tier_1,1253722,676,74,100000,12,0
APP-111717,36,Tier_1,1196571,880,87,200000,24,0
APP-111718,31,Tier_2,504688,838,49,50000,36,0
APP-111719,28,Tier_1,893110,715,54,100000,36,0
APP-111720,37,Tier_2,605133,682,35,100000,24,0
APP-111721,43,Tier_3,593958,736,30,50000,12,0
APP-111722,22,Tier_3,300000,743,36,100000,36,0
APP-111723,24,Tier_1,702767,706,51,50000,24,0
APP-111724,42,Tier_2,624487,794,58,50000,36,1
APP-111725,24,Tier_3,300000,849,27,200000,24,0
APP-111726,31,Tier_3,300000,667,35,50000,36,0
APP-111727,28,Tier_1,825191,738,48,100000,36,0
APP-111728,34,Tier_2,351610,704,30,50000,12,0
APP-111729,35,Tier_2,659546,731,40,50000,36,0
APP-111730,46,Tier_1,820054,724,53,100000,36,0
APP-111731,38,Tier_2,413026,691,17,50000,24,0
APP-111732,30,Tier_2,520508,640,41,200000,12,0
APP-111733,27,Tier_1,898429,878,78,100000,12,0
APP-111734,27,Tier_1,590916,787,52,50000,24,0
APP-111735,22,Tier_2,341130,715,20,100000,36,0
APP-111736,31,Tier_1,746677,820,65,100000,12,0
APP-111737,21,Tier_1,721717,667,45,50000,36,0
APP-111738,31,Tier_1,840643,759,58,100000,24,0
APP-111739,21,Tier_2,322770,617,22,50000,36,0
APP-111740,40,Tier_1,462841,900,46,50000,36,0
APP-111741,26,Tier_1,696210,741,38,500000,36,0
APP-111742,25,Tier_2,386097,800,33,50000,36,0
APP-111743,29,Tier_1,913775,612,54,500000,12,0
APP-111744,21,Tier_3,706744,739,56,50000,36,0
APP-111745,27,Tier_1,641938,891,56,200000,36,0
APP-111746,38,Tier_3,805341,769,61,500000,24,0
APP-111747,30,Tier_1,647346,773,56,500000,36,0
APP-111748,29,Tier_2,606666,840,41,100000,36,0
APP-111749,37,Tier_2,354593,610,15,50000,24,1
APP-111750,33,Tier_1,971617,782,74,100000,24,0
APP-111751,38,Tier_1,862323,672,66,100000,36,0
APP-111752,35,Tier_1,1069639,770,68,50000,12,0
APP-111753,40,Tier_2,351042,771,29,50000,12,0
APP-111754,23,Tier_3,618225,760,54,200000,36,0
APP-111755,25,Tier_2,628741,648,34,50000,36,0
APP-111756,29,Tier_3,549171,757,43,50000,36,0
APP-111757,35,Tier_2,351719,669,20,50000,12,0
APP-111758,28,Tier_1,819599,759,59,100000,12,0
APP-111759,27,Tier_1,829085,900,56,100000,12,0
APP-111760,21,Tier_1,803205,598,71,200000,36,0
APP-111761,27,Tier_2,600809,721,39,500000,24,0
APP-111762,32,Tier_2,573598,686,40,100000,12,0
APP-111763,30,Tier_3,332727,705,29,200000,36,0
APP-111764,38,Tier_2,567341,750,40,200000,12,0
APP-111765,30,Tier_3,642471,776,40,100000,24,0
APP-111766,28,Tier_1,414528,840,43,100000,12,0
APP-111767,55,Tier_1,720757,844,53,500000,24,0
APP-111768,30,Tier_3,594702,595,53,100000,12,1
APP-111769,35,Tier_3,547529,676,49,50000,24,0
APP-111770,25,Tier_3,300000,744,35,50000,24,0
APP-111771,48,Tier_3,464388,670,47,100000,24,0
APP-111772,37,Tier_1,718574,747,63,100000,24,0
APP-111773,30,Tier_3,376346,638,37,50000,12,0
APP-111774,23,Tier_2,777051,624,43,200000,36,0
APP-111775,40,Tier_1,993434,555,84,200000,24,0
APP-111776,29,Tier_3,516512,759,51,50000,36,0
APP-111777,32,Tier_2,751408,601,57,50000,12,1
APP-111778,28,Tier_2,549129,642,31,100000,36,1
APP-111779,37,Tier_2,886931,745,64,100000,36,0
APP-111780,41,Tier_3,538692,610,43,100000,24,1
APP-111781,32,Tier_3,608333,705,36,100000,24,0
APP-111782,42,Tier_2,472060,729,29,200000,24,0
APP-111783,25,Tier_1,834018,709,49,50000,36,0
APP-111784,27,Tier_3,538362,751,26,50000,12,0
APP-111785,21,Tier_1,967635,594,67,200000,36,1
APP-111786,28,Tier_1,783422,806,70,200000,36,0
APP-111787,32,Tier_2,406671,749,21,100000,24,0
APP-111788,35,Tier_3,577668,795,34,200000,36,0
APP-111789,30,Tier_3,472941,654,23,500000,36,0
APP-111790,40,Tier_1,1059864,737,80,200000,36,0
APP-111791,21,Tier_3,499991,629,51,500000,12,0
APP-111792,30,Tier_2,562011,838,56,50000,12,0
APP-111793,21,Tier_1,648300,735,60,50000,36,0
APP-111794,26,Tier_1,812032,819,63,500000,12,0
APP-111795,30,Tier_3,436644,702,37,50000,24,0
APP-111796,40,Tier_1,939691,612,52,50000,36,0
APP-111797,28,Tier_1,426045,695,30,200000,24,0
APP-111798,28,Tier_3,334157,753,29,200000,36,1
APP-111799,39,Tier_1,467254,900,25,50000,36,0
APP-111800,25,Tier_2,746937,684,59,50000,36,0
APP-111801,21,Tier_2,544046,859,33,200000,12,0
APP-111802,22,Tier_1,994716,832,57,100000,36,0
APP-111803,21,Tier_2,421946,711,46,50000,24,0
APP-111804,41,Tier_3,300000,900,20,100000,12,0
APP-111805,34,Tier_1,375952,787,29,500000,24,1
APP-111806,23,Tier_1,916003,783,52,100000,24,0
APP-111807,25,Tier_1,618065,716,41,100000,36,0
APP-111808,24,Tier_3,554385,817,48,500000,36,0
APP-111809,25,Tier_2,592842,777,31,100000,12,0
APP-111810,23,Tier_2,386828,719,41,50000,24,0
APP-111811,29,Tier_2,641981,690,50,50000,24,0
APP-111812,42,Tier_1,531365,683,50,50000,24,0
APP-111813,26,Tier_1,1067939,862,65,50000,36,0
APP-111814,47,Tier_1,768323,691,55,50000,24,0
APP-111815,41,Tier_1,1031064,760,71,100000,12,0
APP-111816,31,Tier_3,300000,702,11,50000,24,0
APP-111817,40,Tier_1,706602,649,65,200000,36,0
APP-111818,26,Tier_3,319555,705,40,100000,12,0
APP-111819,25,Tier_1,803183,774,57,200000,36,0
APP-111820,34,Tier_1,1034372,621,77,200000,24,1
APP-111821,21,Tier_1,764690,671,59,200000,36,0
APP-111822,22,Tier_1,764857,816,51,50000,24,0
APP-111823,29,Tier_1,1039401,745,73,200000,24,0
APP-111824,39,Tier_3,456470,698,27,50000,12,0
APP-111825,36,Tier_2,522966,783,42,50000,24,0
APP-111826,28,Tier_1,541426,661,38,100000,36,0
APP-111827,45,Tier_3,725018,837,39,100000,24,0
APP-111828,21,Tier_1,486931,732,29,50000,36,0
APP-111829,30,Tier_2,416518,734,41,200000,24,0
APP-111830,23,Tier_2,450282,839,32,500000,24,0
APP-111831,36,Tier_1,421948,799,24,50000,24,0
APP-111832,30,Tier_1,1360292,751,86,50000,24,0
APP-111833,34,Tier_1,1059941,818,65,100000,24,0
APP-111834,39,Tier_3,575388,747,56,50000,24,0
APP-111835,39,Tier_2,524202,831,31,50000,24,0
APP-111836,43,Tier_1,715930,724,66,100000,12,0
APP-111837,36,Tier_2,1025202,695,63,50000,24,0
APP-111838,42,Tier_1,773639,787,49,50000,12,0
APP-111839,36,Tier_1,344195,891,35,500000,36,0
APP-111840,38,Tier_3,650325,848,62,50000,12,0
APP-111841,35,Tier_3,640704,575,32,50000,24,1
APP-111842,31,Tier_3,454610,717,47,200000,12,0
APP-111843,51,Tier_1,351594,694,37,100000,36,0
APP-111844,41,Tier_3,657674,762,44,200000,24,0
APP-111845,27,Tier_2,300000,748,36,500000,12,0
APP-111846,40,Tier_3,300000,815,29,50000,36,0
APP-111847,21,Tier_1,874789,774,70,50000,24,0
APP-111848,22,Tier_2,350319,698,17,100000,36,0
APP-111849,26,Tier_2,532363,709,52,50000,12,0
APP-111850,23,Tier_1,902369,707,65,100000,36,0
APP-111851,30,Tier_2,423560,691,32,50000,12,1
APP-111852,31,Tier_1,518994,836,42,50000,24,0
APP-111853,27,Tier_1,573790,765,38,200000,24,0
APP-111854,22,Tier_2,391142,696,31,50000,36,0
APP-111855,26,Tier_1,967068,809,59,50000,12,0
APP-111856,26,Tier_3,776730,739,58,200000,36,0
APP-111857,39,Tier_2,300000,792,18,50000,24,0
APP-111858,21,Tier_3,448660,736,27,200000,12,0
APP-111859,26,Tier_2,335797,716,39,50000,36,0
APP-111860,25,Tier_2,863579,703,56,100000,12,0
APP-111861,35,Tier_3,300000,675,32,100000,36,0
APP-111862,44,Tier_1,879191,804,74,100000,24,0
APP-111863,21,Tier_2,900564,779,70,200000,12,0
APP-111864,36,Tier_3,757157,798,57,200000,24,0
APP-111865,31,Tier_1,972036,650,78,500000,12,0
APP-111866,31,Tier_2,497725,766,51,100000,36,0
APP-111867,35,Tier_3,646709,684,43,100000,24,0
APP-111868,21,Tier_3,604230,611,45,50000,12,0
APP-111869,26,Tier_2,796301,871,68,200000,12,0
APP-111870,34,Tier_1,866466,815,66,50000,36,0
APP-111871,28,Tier_1,679267,815,50,500000,12,0
APP-111872,40,Tier_1,812322,715,51,50000,36,0
APP-111873,23,Tier_1,825071,789,56,200000,12,0
APP-111874,36,Tier_3,342237,729,37,100000,12,1
APP-111875,30,Tier_1,943581,623,70,200000,36,0
APP-111876,28,Tier_3,300000,803,31,500000,36,0
APP-111877,31,Tier_1,591046,769,57,100000,24,0
APP-111878,26,Tier_2,546637,737,55,100000,24,0
APP-111879,33,Tier_1,444700,678,23,50000,24,0
APP-111880,42,Tier_1,617954,665,33,100000,36,0
APP-111881,21,Tier_1,859305,821,73,100000,36,0
APP-111882,31,Tier_3,531785,718,41,50000,36,0
APP-111883,22,Tier_2,676252,721,53,50000,36,0
APP-111884,21,Tier_1,957304,755,79,100000,24,0
APP-111885,25,Tier_1,992075,718,74,500000,12,0
APP-111886,42,Tier_1,1154757,728,74,50000,12,0
APP-111887,27,Tier_3,682170,683,52,200000,12,0
APP-111888,22,Tier_1,894160,698,62,500000,12,0
APP-111889,48,Tier_1,1113885,758,79,200000,24,0
APP-111890,26,Tier_3,620305,773,38,100000,36,0
APP-111891,33,Tier_2,760383,796,42,50000,36,0
APP-111892,43,Tier_1,1152450,642,84,50000,12,0
APP-111893,34,Tier_1,704688,814,45,100000,24,0
APP-111894,33,Tier_3,556064,727,45,50000,24,0
APP-111895,21,Tier_2,367181,818,15,50000,36,0
APP-111896,36,Tier_1,660023,738,45,50000,36,0
APP-111897,45,Tier_2,617017,703,35,200000,12,0
APP-111898,21,Tier_1,975442,833,61,200000,36,0
APP-111899,30,Tier_1,651910,825,59,100000,12,0
APP-111900,37,Tier_1,729577,892,51,200000,12,0
APP-111901,33,Tier_1,934193,694,69,100000,12,0
APP-111902,28,Tier_3,614340,863,55,100000,36,0
APP-111903,36,Tier_1,769395,751,54,50000,24,0
APP-111904,32,Tier_1,835832,733,51,50000,12,0
APP-111905,34,Tier_1,981961,806,59,200000,36,0
APP-111906,36,Tier_1,556043,616,48,100000,36,0
APP-111907,28,Tier_2,450949,755,49,50000,36,0
APP-111908,21,Tier_3,692870,832,65,200000,12,0
APP-111909,26,Tier_1,735512,735,43,100000,36,0
APP-111910,33,Tier_1,901952,874,63,100000,36,0
APP-111911,38,Tier_1,856672,886,48,50000,36,0
APP-111912,33,Tier_1,805422,870,67,50000,12,0
APP-111913,30,Tier_2,801180,665,50,50000,36,0
APP-111914,32,Tier_3,568508,792,49,100000,24,1
APP-111915,39,Tier_3,635374,847,37,100000,24,0
APP-111916,25,Tier_3,784022,822,65,50000,24,0
APP-111917,30,Tier_2,602960,629,42,50000,24,0
APP-111918,21,Tier_2,300000,802,15,500000,36,1
APP-111919,35,Tier_1,542407,840,46,500000,12,0
APP-111920,21,Tier_2,599994,687,38,200000,12,0
APP-111921,33,Tier_1,511065,862,48,50000,24,0
APP-111922,38,Tier_1,987146,747,82,50000,12,0
APP-111923,34,Tier_2,300000,812,20,100000,36,0
APP-111924,46,Tier_1,805209,810,59,50000,24,0
APP-111925,24,Tier_2,559497,623,52,50000,12,0
APP-111926,30,Tier_1,644316,790,54,200000,24,0
APP-111927,23,Tier_1,705452,600,64,200000,24,0
APP-111928,39,Tier_1,300000,724,15,200000,12,0
APP-111929,30,Tier_1,870522,692,74,200000,12,0
APP-111930,35,Tier_2,300000,739,29,500000,12,0
APP-111931,33,Tier_2,630416,818,55,100000,36,0
APP-111932,28,Tier_1,537995,874,29,50000,24,0
APP-111933,21,Tier_1,994631,791,82,50000,36,0
APP-111934,29,Tier_2,561752,766,27,100000,36,0
APP-111935,34,Tier_2,472138,653,23,100000,36,0
APP-111936,32,Tier_2,697596,760,45,100000,12,0
APP-111937,39,Tier_2,602238,725,47,500000,12,0
APP-111938,37,Tier_1,771528,756,53,200000,36,0
APP-111939,27,Tier_2,923209,711,56,200000,12,0
APP-111940,27,Tier_2,300000,637,36,100000,36,0
APP-111941,39,Tier_1,906254,737,57,50000,12,0
APP-111942,30,Tier_1,719916,668,59,100000,12,0
APP-111943,31,Tier_1,941330,758,66,50000,12,0
APP-111944,24,Tier_1,630152,819,37,200000,24,0
APP-111945,23,Tier_1,323404,900,36,50000,12,0
APP-111946,27,Tier_2,396355,775,30,200000,24,0
APP-111947,43,Tier_3,300000,809,28,200000,36,0
APP-111948,30,Tier_3,336681,503,37,100000,24,1
APP-111949,36,Tier_3,300000,498,34,100000,12,1
APP-111950,30,Tier_2,421238,777,19,100000,24,0
APP-111951,26,Tier_1,462634,856,30,50000,24,0
APP-111952,31,Tier_1,684590,900,50,200000,12,0
APP-111953,37,Tier_1,483569,900,43,50000,36,0
APP-111954,38,Tier_1,685622,793,41,100000,24,0
APP-111955,21,Tier_3,300000,726,13,100000,12,0
APP-111956,46,Tier_1,687277,814,35,50000,12,0
APP-111957,33,Tier_1,847990,841,74,50000,12,0
APP-111958,24,Tier_2,620651,888,44,200000,36,0
APP-111959,31,Tier_3,300000,665,31,50000,12,0
APP-111960,26,Tier_2,552041,719,51,50000,36,0
APP-111961,39,Tier_1,804338,705,64,200000,24,1
APP-111962,21,Tier_3,595214,750,40,50000,24,0
APP-111963,24,Tier_1,939610,732,79,50000,12,0
APP-111964,25,Tier_1,987418,766,66,50000,24,0
APP-111965,28,Tier_1,1009884,829,70,200000,24,0
APP-111966,43,Tier_1,300000,832,29,500000,36,0
APP-111967,35,Tier_1,814328,731,73,50000,36,0
APP-111968,48,Tier_2,660152,839,60,50000,12,0
APP-111969,32,Tier_1,820023,831,51,100000,24,0
APP-111970,31,Tier_1,956912,707,70,100000,24,0
APP-111971,43,Tier_3,300000,842,14,50000,36,0
APP-111972,50,Tier_1,1225058,731,80,100000,24,0
APP-111973,28,Tier_2,766140,735,53,50000,36,0
APP-111974,25,Tier_3,380612,826,16,200000,36,1
APP-111975,39,Tier_3,920376,711,76,200000,12,0
APP-111976,21,Tier_2,533448,697,43,50000,36,0
APP-111977,34,Tier_2,605989,704,38,500000,24,0
APP-111978,41,Tier_1,870664,753,55,500000,36,0
APP-111979,33,Tier_1,940921,613,73,50000,12,0
APP-111980,35,Tier_3,300000,796,20,50000,36,0
APP-111981,35,Tier_3,374756,807,27,50000,36,0
APP-111982,21,Tier_2,353413,734,16,500000,12,0
APP-111983,34,Tier_1,918454,718,59,50000,24,1
APP-111984,41,Tier_1,737138,668,59,100000,12,0
APP-111985,24,Tier_2,300000,714,21,100000,12,0
APP-111986,38,Tier_1,534412,621,48,50000,12,0
APP-111987,35,Tier_1,844699,715,72,200000,24,0
APP-111988,30,Tier_3,472199,766,45,50000,36,0
APP-111989,34,Tier_3,355550,735,41,50000,36,1
APP-111990,23,Tier_3,300000,709,27,50000,12,0
APP-111991,30,Tier_3,583110,730,34,200000,36,0
APP-111992,29,Tier_1,300000,900,39,100000,36,0
APP-111993,28,Tier_2,300000,675,20,50000,12,0
APP-111994,44,Tier_3,300000,711,38,50000,36,0
APP-111995,29,Tier_2,499203,787,32,100000,12,0
APP-111996,21,Tier_1,747901,797,46,500000,24,0
APP-111997,27,Tier_1,571067,734,41,100000,24,0
APP-111998,35,Tier_2,449659,637,34,200000,36,0
APP-111999,30,Tier_1,592685,745,57,50000,12,0
APP-112000,39,Tier_3,689452,584,59,100000,24,1
APP-112001,41,Tier_3,305819,854,38,200000,12,0
APP-112002,32,Tier_1,671944,746,52,200000,12,0
APP-112003,23,Tier_2,392930,713,19,50000,12,0
APP-112004,54,Tier_1,752158,702,62,200000,24,0
APP-112005,27,Tier_1,940047,594,71,100000,12,1
APP-112006,21,Tier_1,849787,634,60,50000,24,0
APP-112007,37,Tier_2,496726,705,47,50000,36,0
APP-112008,25,Tier_2,485783,811,22,50000,12,0
APP-112009,22,Tier_2,468131,711,37,100000,24,0
APP-112010,32,Tier_2,749828,781,68,50000,36,0
APP-112011,36,Tier_2,537272,767,46,50000,36,0
APP-112012,32,Tier_2,387108,644,28,50000,24,0
APP-112013,35,Tier_2,951709,748,64,50000,12,0
APP-112014,23,Tier_1,1042624,754,66,200000,12,0
APP-112015,30,Tier_2,748479,805,53,500000,12,0
APP-112016,34,Tier_1,1024881,834,75,50000,12,0
APP-112017,29,Tier_1,911187,672,76,100000,36,0
APP-112018,29,Tier_1,666212,797,44,100000,36,0
APP-112019,31,Tier_3,395951,837,31,50000,24,0
APP-112020,27,Tier_1,382311,880,15,50000,36,0
APP-112021,31,Tier_2,623205,842,48,200000,36,1
APP-112022,29,Tier_2,437352,701,28,100000,36,0
APP-112023,49,Tier_2,505515,824,41,100000,12,1
APP-112024,40,Tier_3,418915,573,42,50000,12,1
APP-112025,21,Tier_2,842355,755,72,500000,36,0
APP-112026,29,Tier_1,633324,712,53,200000,24,0
APP-112027,38,Tier_1,792917,754,54,50000,12,0
APP-112028,21,Tier_2,689516,763,50,50000,36,0
APP-112029,33,Tier_1,685214,803,47,50000,24,0
APP-112030,32,Tier_2,745074,798,53,100000,24,0
APP-112031,29,Tier_1,522865,589,46,100000,12,0
APP-112032,37,Tier_3,327622,661,15,100000,12,0
APP-112033,36,Tier_3,643248,686,37,500000,12,0
APP-112034,29,Tier_1,820537,776,65,200000,12,0
APP-112035,21,Tier_1,847391,728,56,50000,24,0
APP-112036,39,Tier_2,382348,751,17,50000,12,0
APP-112037,37,Tier_2,730740,816,50,100000,12,1
APP-112038,39,Tier_1,646634,703,62,100000,24,0
APP-112039,38,Tier_3,419702,788,17,100000,24,1
APP-112040,24,Tier_1,613320,858,55,100000,24,0
APP-112041,33,Tier_2,432758,810,23,50000,12,1
APP-112042,29,Tier_1,858828,761,62,50000,12,0
APP-112043,41,Tier_2,621621,797,36,50000,24,1
APP-112044,47,Tier_2,505212,775,26,100000,24,0
APP-112045,29,Tier_1,736289,702,52,100000,12,0
APP-112046,27,Tier_3,635078,819,42,100000,12,0
APP-112047,44,Tier_2,560915,811,28,200000,24,0
APP-112048,32,Tier_3,606983,678,41,50000,36,0
APP-112049,37,Tier_2,1034032,692,76,200000,36,0
APP-112050,35,Tier_1,780205,685,43,50000,36,0
APP-112051,27,Tier_1,479937,788,22,50000,12,0
APP-112052,35,Tier_2,462016,689,35,200000,36,0
APP-112053,30,Tier_3,536582,711,42,500000,12,0
APP-112054,27,Tier_1,1196018,853,77,50000,36,0
APP-112055,24,Tier_1,854390,900,47,200000,24,0
APP-112056,28,Tier_1,1034802,892,73,50000,12,0
APP-112057,42,Tier_1,784474,674,57,100000,24,0
APP-112058,33,Tier_1,1110793,820,92,200000,24,0
APP-112059,28,Tier_2,616089,714,38,100000,24,0
APP-112060,28,Tier_3,406396,729,41,50000,24,0
APP-112061,24,Tier_1,853383,752,69,100000,36,0
APP-112062,21,Tier_2,647073,655,42,200000,12,0
APP-112063,45,Tier_1,744803,761,49,100000,36,0
APP-112064,21,Tier_2,424129,800,36,50000,12,0
APP-112065,34,Tier_1,818127,750,52,100000,12,0
APP-112066,30,Tier_1,818483,583,49,50000,12,0
APP-112067,26,Tier_1,1112296,710,85,50000,12,0
APP-112068,43,Tier_1,1111401,707,75,50000,24,0
APP-112069,27,Tier_1,390842,793,40,100000,36,0
APP-112070,21,Tier_1,942785,756,62,50000,36,1
APP-112071,25,Tier_2,679867,750,56,50000,36,0
APP-112072,21,Tier_3,866048,851,68,50000,24,0
APP-112073,31,Tier_2,626176,672,45,500000,12,0
APP-112074,31,Tier_2,487551,785,46,50000,12,0
APP-112075,30,Tier_1,1272386,797,91,100000,36,0
APP-112076,43,Tier_1,850808,782,47,50000,36,0
APP-112077,21,Tier_1,747894,778,56,500000,12,0
APP-112078,35,Tier_1,876914,823,76,100000,24,0
APP-112079,21,Tier_1,1065402,878,81,200000,24,0
APP-112080,22,Tier_1,1072943,801,71,100000,12,0
APP-112081,27,Tier_1,923459,613,68,500000,12,1
APP-112082,39,Tier_1,594564,785,57,50000,12,0
APP-112083,33,Tier_1,1194393,740,78,100000,24,0
APP-112084,29,Tier_2,300000,586,33,50000,12,0
APP-112085,24,Tier_2,300000,890,37,100000,24,1
APP-112086,37,Tier_1,612606,810,55,500000,24,0
APP-112087,39,Tier_1,687371,900,55,100000,36,0
APP-112088,29,Tier_2,346968,771,37,50000,36,0
APP-112089,44,Tier_1,654435,774,37,50000,36,0
APP-112090,21,Tier_2,792444,883,63,100000,24,0
APP-112091,29,Tier_2,300000,663,38,50000,12,0
APP-112092,50,Tier_2,646902,792,44,50000,36,0
APP-112093,38,Tier_2,300000,728,24,500000,12,1
APP-112094,24,Tier_1,606319,613,31,50000,24,1
APP-112095,37,Tier_2,699669,712,42,50000,24,0
APP-112096,30,Tier_1,738809,858,55,50000,12,0
APP-112097,24,Tier_2,600068,674,49,50000,12,0
APP-112098,37,Tier_1,823583,784,59,50000,12,0
APP-112099,36,Tier_2,590193,728,46,50000,24,0
APP-112100,27,Tier_1,563352,740,56,50000,36,0
APP-112101,26,Tier_3,476473,787,37,100000,12,0
APP-112102,48,Tier_3,646788,675,42,100000,12,0
APP-112103,31,Tier_1,1012564,770,59,500000,12,0
APP-112104,29,Tier_3,604624,704,34,200000,12,0
APP-112105,21,Tier_3,387338,624,22,500000,36,1
APP-112106,26,Tier_1,869395,782,74,100000,12,0
APP-112107,32,Tier_2,442202,881,24,200000,24,0
APP-112108,23,Tier_1,770397,782,52,50000,12,0
APP-112109,24,Tier_1,690227,733,39,50000,36,0
APP-112110,27,Tier_1,938145,723,52,100000,12,0
APP-112111,24,Tier_1,635194,835,38,50000,36,0
APP-112112,40,Tier_2,495492,807,50,100000,36,0
APP-112113,36,Tier_1,628123,711,58,200000,12,0
APP-112114,43,Tier_3,302363,793,32,50000,24,0
APP-112115,23,Tier_1,678343,727,41,50000,24,0
APP-112116,21,Tier_2,671973,810,35,100000,24,0
APP-112117,47,Tier_2,372740,668,42,500000,24,1
APP-112118,21,Tier_3,388807,672,26,200000,24,0
APP-112119,33,Tier_1,939744,825,80,50000,12,0
APP-112120,38,Tier_1,480722,782,29,100000,24,0
APP-112121,34,Tier_2,430475,851,42,50000,36,0
APP-112122,34,Tier_2,300000,714,22,200000,24,0
APP-112123,36,Tier_3,300000,699,34,50000,24,0
APP-112124,34,Tier_1,991656,784,74,500000,36,0
APP-112125,21,Tier_1,838013,587,71,50000,12,0
APP-112126,30,Tier_1,432554,796,44,500000,36,0
APP-112127,36,Tier_2,500616,758,52,100000,24,0
APP-112128,38,Tier_3,866917,810,59,50000,12,0
APP-112129,25,Tier_3,300000,620,39,200000,24,0
APP-112130,21,Tier_1,608896,829,55,50000,36,0
APP-112131,38,Tier_1,340422,800,19,100000,24,0
APP-112132,29,Tier_1,1388082,820,110,50000,36,0
APP-112133,38,Tier_1,856466,779,73,50000,24,0
APP-112134,29,Tier_3,686483,656,47,100000,24,0
APP-112135,23,Tier_2,607777,688,33,100000,12,0
APP-112136,23,Tier_1,1211269,494,84,200000,24,1
APP-112137,29,Tier_1,602862,549,39,100000,24,0
APP-112138,30,Tier_3,580983,558,32,50000,36,1
APP-112139,28,Tier_1,799417,737,71,200000,36,0
APP-112140,35,Tier_1,1101819,791,75,200000,24,0
APP-112141,32,Tier_2,440160,616,27,50000,24,1
APP-112142,38,Tier_1,660507,737,38,50000,24,0
APP-112143,23,Tier_3,522621,717,45,50000,36,0
APP-112144,33,Tier_1,882030,817,71,200000,24,0
APP-112145,27,Tier_1,717624,900,65,50000,24,0
APP-112146,42,Tier_2,407075,618,22,50000,12,1
APP-112147,28,Tier_2,693815,586,52,100000,36,0
APP-112148,36,Tier_3,300000,719,25,50000,36,0
APP-112149,45,Tier_2,424421,864,27,200000,12,0
APP-112150,29,Tier_1,603682,843,50,200000,24,0
APP-112151,40,Tier_1,753501,769,43,100000,12,0
APP-112152,33,Tier_2,679271,711,47,50000,24,0
APP-112153,21,Tier_2,885162,745,59,100000,24,0
APP-112154,41,Tier_3,339291,828,29,200000,36,0
APP-112155,21,Tier_1,947601,832,70,50000,36,0
APP-112156,24,Tier_1,496607,736,43,200000,24,0
APP-112157,37,Tier_3,518196,679,28,100000,12,0
APP-112158,32,Tier_1,745468,773,67,200000,36,0
APP-112159,21,Tier_2,461659,778,30,50000,24,0
APP-112160,36,Tier_2,300000,900,19,50000,12,0
APP-112161,23,Tier_3,549626,791,53,200000,24,0
APP-112162,25,Tier_2,675002,766,56,200000,24,0
APP-112163,36,Tier_1,836720,694,64,50000,12,0
APP-112164,30,Tier_1,719520,591,52,100000,36,0
APP-112165,21,Tier_1,814525,864,46,50000,12,1
APP-112166,40,Tier_1,865114,688,54,100000,12,0
APP-112167,27,Tier_1,663057,828,38,50000,12,0
APP-112168,38,Tier_1,929496,778,56,500000,12,0
